url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/RepublicaNepal/status/1752155469701845098,https://twitter.com/RepublicaNepal/status/1752155469701845098,1752155469701845098,"#EDITORIAL : However, there seems to be an aberration in the way of giving recognition to someone as a martyr after 2006. The government started to accord martyr status rather randomly\xe2\x80\x94even to those killed in non-political incidents. \nhttps://t.co/Fy4JzfCsAz",0,0,1,0,Tue Jan 30 02:23:12 +0000 2024,0,False,False
https://x.com/GuptaKgupta0122/status/1752145704229732410,https://twitter.com/GuptaKgupta0122/status/1752145704229732410,1752145704229732410,@TheSquind Indian government helped destroying Nepal monarchy and spreading maosim there..,0,0,0,0,Tue Jan 30 01:44:23 +0000 2024,0,False,False
https://x.com/orfonline/status/1752139565299605630,https://twitter.com/orfonline/status/1752139565299605630,1752139565299605630,"Being concerned with some of these negative impacts of #TikTok, the #Nepal government had repeatedly registered complaints with the #TikTok company against its contents, states Hari Bansh Jha https://t.co/iYm4hWTlKh",0,0,1,0,Tue Jan 30 01:20:00 +0000 2024,0,False,False
https://x.com/Himansh245/status/1752130707466629208,https://twitter.com/Himansh245/status/1752130707466629208,1752130707466629208,@18Kishann @NewsArenaIndia Will form government in nepal,0,0,0,0,Tue Jan 30 00:44:48 +0000 2024,0,False,False
https://x.com/awokenepali105/status/1752090296014254532,https://twitter.com/awokenepali105/status/1752090296014254532,1752090296014254532,@NirmalPrasai5 Looks like Prachdna is competing with UML and NC to see who can loot this country faster . No wonder this 10 years civil was nothing but a poropganda set by Indian Government to screw up Nepal and take control of it. Prachanda is a traitor and a bigger one .,0,0,0,0,Mon Jan 29 22:04:13 +0000 2024,0,False,False
https://x.com/orfonline/status/1752087975431950768,https://twitter.com/orfonline/status/1752087975431950768,1752087975431950768,"Despite the growing #political instability in Nepal, the government needs to take bold steps to revamp the #economy, notes @bansh_jha https://t.co/fyvqSvKT71",0,0,0,0,Mon Jan 29 21:55:00 +0000 2024,0,False,False
https://x.com/Ibukun_melanin/status/1752059939466698900,https://twitter.com/Ibukun_melanin/status/1752059939466698900,1752059939466698900,"Guys, I feel like tagging Nepal, and some government officials \xf0\x9f\x98\xad\xf0\x9f\xa4\x9a",0,0,0,0,Mon Jan 29 20:03:35 +0000 2024,0,False,True
https://x.com/b360nepal/status/1752036314831003700,https://twitter.com/b360nepal/status/1752036314831003700,1752036314831003700,"A government task force, led by Eknarayan Aryal, secretary at the Office of the Prime Minister and Council of Ministers, has recommended amendments to several Acts and Regulations to foster investment. #Business360 #InvestmentSummit - https://t.co/6mzlNw1RHT",0,0,1,0,Mon Jan 29 18:29:43 +0000 2024,0,False,False
https://x.com/Prince__Pv2/status/1752034123512996283,https://twitter.com/Prince__Pv2/status/1752034123512996283,1752034123512996283,@TheSquind This is true that Indian government that time had role in ending monarchy in Nepal. I have a Nepali friend. He told me about it. It was kept secret from Indians.,0,1,0,0,Mon Jan 29 18:21:00 +0000 2024,0,False,False
https://x.com/b360nepal/status/1752012174279537115,https://twitter.com/b360nepal/status/1752012174279537115,1752012174279537115,"Speaking at the 20th Establishment Day and National Council Meeting of Press Centre Nepal today, Prime Minister Pushpa Kamal Dahal said the government has planned to reopen long-closed industries. #Business360 #Industries - https://t.co/FqSHAagJ0D",0,0,0,0,Mon Jan 29 16:53:47 +0000 2024,0,False,False
https://x.com/demadhav/status/1752009756611612837,https://twitter.com/demadhav/status/1752009756611612837,1752009756611612837,"When u visit a government office , u will not find a single government servant but either u will find a UML, Congress, Maoist party workers . So change is not possible in Nepal until u change this",0,0,0,0,Mon Jan 29 16:44:11 +0000 2024,0,False,False
https://x.com/Digdeep1976/status/1751997206679171205,https://twitter.com/Digdeep1976/status/1751997206679171205,1751997206679171205,@RadioGenoa This might be part of the Hindu Ghadhimai ritual animal slaughter that happen in Nepal. With full government support,0,1,0,0,Mon Jan 29 15:54:19 +0000 2024,0,False,False
https://x.com/orfonline/status/1751988570439455045,https://twitter.com/orfonline/status/1751988570439455045,1751988570439455045,"#Unscrupulous activities were flourishing on #TikTok so quickly that it was not possible for the #Nepal government to control them, argues Hari Bansh Jha https://t.co/iYm4hWTlKh",0,0,0,0,Mon Jan 29 15:20:00 +0000 2024,0,False,False
https://x.com/ksumit220/status/1751987304405807511,https://twitter.com/ksumit220/status/1751987304405807511,1751987304405807511,"@bbcnepali Nepal government gives jobs even on the basis of fake citizenship, then why is all this being done?",0,0,1,0,Mon Jan 29 15:14:58 +0000 2024,0,False,False
https://x.com/DibyeshGiri/status/1751980486547915109,https://twitter.com/DibyeshGiri/status/1751980486547915109,1751980486547915109,"I'm curious about how Rajesh Hamal and other artists bring money to Nepal from their shows &amp; special appearance in the US. Is there a government tracking mechanism, and do they pay taxes on these earnings?",0,0,0,0,Mon Jan 29 14:47:52 +0000 2024,0,False,False
https://x.com/dainiknepal/status/1751978388175118583,https://twitter.com/dainiknepal/status/1751978388175118583,1751978388175118583,Federal government not to implement projects worth less than 30 million budget https://t.co/HlOzK62QAA,0,0,0,0,Mon Jan 29 14:39:32 +0000 2024,0,False,False
https://x.com/panthi2000/status/1751966978221416763,https://twitter.com/panthi2000/status/1751966978221416763,1751966978221416763,There are 80 economies listed as low and lower-middle-income economies (LIC and LMIC) as per WB classification. Nepal is ranked 9th out of 50 in tax revenue to GDP. The rest of the 30 do not have data. The oversizing of the government is another concern for Nepal. https://t.co/VR8sSq3DqH,0,0,2,0,Mon Jan 29 13:54:12 +0000 2024,0,False,False
https://x.com/cookieshradha/status/1751961873048854715,https://twitter.com/cookieshradha/status/1751961873048854715,1751961873048854715,"Had the opportunity to lead the Consultative Workshop for Local Government\xe2\x80\x99s Tourism Promotion Strategy and Action Plan Formulation, organized by @nepaltourismb, @hello_tourismnp and @UNDPNepal Nepal in Gandaki region.\nStrengthening local level governance is crucial for effective tourism planning. Strategic planning at the local level ensures that tourism initiatives align with the needs and aspirations of the community. By involving local stakeholders and considering their input, we can develop sustainable tourism strategies that promote economic growth, preserve cultural heritage, and protect the environment.",3,0,16,0,Mon Jan 29 13:33:55 +0000 2024,0,False,False
https://x.com/rr19762016/status/1751955831103652207,https://twitter.com/rr19762016/status/1751955831103652207,1751955831103652207,"In my opinion, Government of India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 should keep very high vigil on these areas also alongwith LOC & LAC:\n\n1) India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3-Nepal \xf0\x9f\x87\xb3\xf0\x9f\x87\xb5 border areas specially in Bihar & West Bengal.\n2) India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3-Bangladesh \xf0\x9f\x87\xa7\xf0\x9f\x87\xa9 border areas in West Bengal & North-East. \n3) Hilly & forest areas of Manipur.\n\nThese areas can easily become a safe hiding place for foreign mercenaries & terrorists just like as in Jammu and Kashmir border areas. \n\n@PMOIndia \n@NIA_India",0,0,2,0,Mon Jan 29 13:09:54 +0000 2024,2,False,False
https://x.com/CsifNepal/status/1751938398229565658,https://twitter.com/CsifNepal/status/1751938398229565658,1751938398229565658,"Ms. Deepa Dahal described her experience of the government\xe2\x80\x99s response during COVID-19. In her observation and experience, the government's slow response and negligence during the first phase of the pandemic, led to the increased number of deaths and infections. https://t.co/m2dYMvmWRh",0,0,0,0,Mon Jan 29 12:00:38 +0000 2024,0,False,False
https://x.com/Suraj1817565/status/1741204450155655486,https://twitter.com/Suraj1817565/status/1741204450155655486,1741204450155655486,"Independent trekking guides, like Bhadra Shrestha, are vital to Nepal's struggling economy since all of their income goes directly back into the local system, unlike the larger and internationally owned and runned companies.\n\nMUNAWAR SHINING WITH DIGNITY\n\nAashir",1,0,0,0,Sat Dec 30 21:07:45 +0000 2023,0,False,False
https://x.com/aashiralam534/status/1741198232884228529,https://twitter.com/aashiralam534/status/1741198232884228529,1741198232884228529,"Independent trekking guides, like Bhadra Shrestha, are vital to Nepal's struggling economy since all of their income goes directly back into the local system, unlike the larger and internationally owned and runned companies.\n\nMUNAWAR SHINING WITH DIGNITY\n\nAashir",0,0,0,0,Sat Dec 30 20:43:03 +0000 2023,0,False,False
